scene,phase,combo,miou_query,f1_query
Cantina,local3,0-16-17-21-24,0.469803,0.632385
Meeting_room,local3,2-11-16-18-23,0.516196,0.678224
Garden,local3,1-4-7-18-19,0.550611,0.709904
Porch,local3,1-4-5-18-24,0.622786,0.761828
Lunch_room,local3,0-9-12-21-24,0.327073,0.471505
Playground,local3,6-11-17-20-21,0.412479,0.575003
Lounge,local3,0-2-9-10-15,0.581260,0.734660
Pots,local3,4-6-12-16-19,0.629867,0.771144
Meeting_room,local3,11-13-18-19-23,0.545460,0.701273
Cantina,local3,1-15-17-21-23,0.455678,0.618053
Garden,local3,1-4-18-19-23,0.484452,0.646010
Porch,restart3,0-1-9-13-21,0.474432,0.629039
Playground,local3,0-11-17-20-21,0.418339,0.580608
Lounge,local3,2-6-10-11-20,0.570365,0.725645
Lunch_room,local3,0-1-6-13-17,0.373391,0.520512
Pots,local3,11-14-16-18-23,0.646955,0.783156
Meeting_room,local3,3-11-12-21-23,0.527630,0.686364
Cantina,local3,10-13-17-21-23,0.512687,0.670584
Garden,local3,4-7-12-13-18,0.520148,0.683556
Porch,local3,0-3-5-7-21,0.443322,0.609824
Playground,local3,7-11-14-17-20,0.334476,0.495459
Lounge,local3,0-2-10-11-19,0.593198,0.744109
Pots,local3,2-11-13-18-19,0.636063,0.774906
Lunch_room,local3,3-6-9-18-24,0.337793,0.481182
Meeting_room,local3,13-14-16-17-23,0.476718,0.640294
Cantina,local3,10-15-17-23-24,0.529180,0.683315
Garden,local3,1-7-11-18-19,0.536057,0.696761
Porch,local3,1-9-11-13-21,0.550859,0.687376
Playground,local3,4-8-19-21-24,0.430007,0.587366
Lounge,local3,0-2-6-10-23,0.594892,0.745505
Pots,local3,2-11-16-18-19,0.633171,0.773192
Meeting_room,local3,11-13-14-19-23,0.555036,0.709451
Lunch_room,local3,1-3-9-11-24,0.363594,0.514202
Cantina,local3,5-14-15-21-23,0.506242,0.666484
Garden,local3,1-10-19-22-23,0.444980,0.608760
Porch,local3,1-3-9-10-12,0.533549,0.676956
Playground,local3,1-13-17-20-21,0.428618,0.589161
Lounge,local3,0-11-13-16-19,0.564352,0.719279
Pots,local3,8-11-14-16-18,0.646778,0.783227
Meeting_room,local3,7-10-11-12-13,0.520192,0.677177
Lunch_room,local3,1-3-6-16-17,0.367395,0.514917
Cantina,local3,2-10-15-17-21,0.475526,0.632177
Porch,local3,1-8-9-13-21,0.545053,0.681487
Garden,local3,1-7-9-10-20,0.504154,0.666707
Playground,local3,1-3-17-20-24,0.449050,0.607715
Lounge,local3,0-2-6-12-15,0.580063,0.733775
Pots,restart3,4-9-11-19-20,0.632488,0.772179
Meeting_room,local3,3-4-7-11-13,0.472476,0.631593
Cantina,local3,9-10-15-17-23,0.530389,0.678812
Porch,local3,1-5-19-21-24,0.621894,0.759622
Garden,local3,0-4-7-19-20,0.521262,0.685122
Lunch_room,local3,3-9-17-20-24,0.343206,0.494859
Playground,local3,13-17-20-21-24,0.436689,0.588917
Meeting_room,local3,11-12-13-16-19,0.537486,0.693519
Pots,local3,0-4-7-11-15,0.625952,0.765505
Lounge,restart3,1-2-15-16-24,0.545097,0.703151
Porch,local3,5-7-19-21-22,0.358215,0.516818
Cantina,local3,10-11-15-17-21,0.503575,0.655993
Garden,local3,1-4-7-11-18,0.535551,0.696517
Lunch_room,local3,1-3-7-9-24,0.383755,0.533587
Playground,local3,6-9-11-17-20,0.327519,0.484895
Meeting_room,local3,1-5-13-16-19,0.395044,0.554503
Pots,local3,1-6-9-11-24,0.640622,0.778403
Lounge,local3,1-2-9-15-24,0.556025,0.713750
Porch,local3,8-15-18-21-24,0.601344,0.738880
Cantina,local3,3-7-15-17-21,0.492099,0.654762
Garden,restart3,3-7-11-19-22,0.479471,0.646849
Playground,local3,1-10-17-20-24,0.438233,0.595872
Meeting_room,local3,12-13-16-19-23,0.537166,0.693311
Lunch_room,local3,1-6-9-16-24,0.381626,0.523878
Pots,local3,0-1-7-11-20,0.618685,0.761337
Lounge,local3,2-9-15-16-24,0.499976,0.664246
Porch,local3,1-2-6-8-21,0.571725,0.706402
Cantina,local3,8-10-15-17-21,0.531241,0.682803
Garden,local3,7-11-17-22-23,0.454914,0.620963
Playground,local3,1-4-16-17-20,0.414158,0.573256
Meeting_room,local3,10-11-13-19-23,0.557814,0.711518
Pots,local3,6-9-11-21-24,0.617335,0.760874
Lunch_room,local3,3-8-11-19-24,0.247555,0.375518
Lounge,local3,1-7-9-10-15,0.578003,0.732046
Porch,local3,1-4-19-21-24,0.619986,0.760034
Garden,local3,3-9-11-17-19,0.436348,0.604571
Cantina,restart3,5-9-13-20-21,0.476619,0.627083
Playground,local3,7-11-17-20-21,0.391155,0.554015
Meeting_room,local3,10-13-16-19-23,0.553050,0.706530
Pots,local3,1-6-11-18-24,0.626930,0.767457
Lounge,local3,1-7-9-10-22,0.548551,0.705854
Porch,local3,1-13-19-21-24,0.603705,0.742923
Lunch_room,local3,1-3-6-18-24,0.380548,0.528205
Garden,local3,2-3-7-12-22,0.497229,0.663169
Cantina,local3,4-5-7-9-20,0.426005,0.575210
Meeting_room,local3,10-11-13-23-24,0.558602,0.712567
Playground,local3,6-14-16-17-21,0.357642,0.516046
Pots,local3,1-6-9-11-20,0.629386,0.769900
Lounge,local3,0-1-7-9-13,0.568243,0.724058
Porch,local3,1-2-19-21-24,0.619257,0.753997
Lunch_room,local3,1-3-8-13-18,0.388952,0.540803
Garden,local3,5-7-18-22-23,0.480266,0.643986
Cantina,local3,5-9-13-21-22,0.450060,0.606377
Meeting_room,local3,10-11-19-23-24,0.562824,0.716143
Playground,local3,11-17-20-22-24,0.412001,0.570414
Pots,local3,0-1-19-21-24,0.601343,0.746300
Lounge,local3,1-9-10-13-15,0.570573,0.726160
Porch,local3,1-5-10-19-24,0.623853,0.758861
Garden,local3,2-3-12-14-22,0.499869,0.665968
Meeting_room,local3,5-10-11-19-23,0.523621,0.681318
Cantina,local3,3-13-16-20-21,0.491746,0.652606
Lunch_room,local3,3-9-17-19-21,0.312718,0.454828
Playground,local3,2-9-12-17-20,0.366820,0.521744
Pots,local3,1-9-11-12-24,0.638296,0.775997
Porch,local3,1-4-10-19-24,0.595812,0.736172
Lounge,local3,9-15-19-21-22,0.470332,0.638157
Meeting_room,local3,0-10-19-23-24,0.537337,0.695972
Garden,local3,2-12-14-22-23,0.490447,0.656017
Cantina,local3,3-8-13-16-21,0.482655,0.643339
Playground,local3,5-11-17-21-24,0.405067,0.567670
Pots,local3,3-6-9-20-21,0.616067,0.759913
Lunch_room,local3,3-6-9-20-24,0.285918,0.414209
Porch,local3,1-4-8-10-19,0.568996,0.710412
Lounge,local3,1-7-9-15-23,0.559441,0.716449
Meeting_room,local3,4-11-19-23-24,0.542780,0.698710
Garden,local3,3-6-9-12-19,0.489024,0.655624
Cantina,local3,3-6-14-16-23,0.354685,0.505148
Playground,local3,5-6-11-12-21,0.283637,0.428998
Pots,local3,1-6-8-11-24,0.628293,0.769054
Porch,local3,5-10-11-15-18,0.582050,0.721142
Lunch_room,local3,0-3-13-22-24,0.323765,0.470580
Lounge,local3,1-4-7-9-10,0.559571,0.716861
Meeting_room,local3,4-10-11-14-19,0.492096,0.651812
Garden,local3,2-12-18-22-23,0.486933,0.652595
Cantina,local3,3-16-20-21-22,0.501276,0.662352
Playground,local3,1-2-17-20-21,0.436752,0.597678
Pots,local3,11-14-15-21-24,0.644319,0.781052
Porch,local3,10-13-16-19-24,0.529568,0.677129
Lounge,local3,7-9-10-15-19,0.536885,0.698130
Meeting_room,local3,7-15-17-19-23,0.520544,0.678429
Lunch_room,local3,6-13-17-22-24,0.361504,0.503659
Garden,local3,0-12-14-21-22,0.493930,0.660634
Cantina,local3,3-15-16-20-24,0.490467,0.652875
Pots,local3,9-11-19-21-24,0.625271,0.766345
Playground,local3,4-11-17-21-24,0.433038,0.593005
Porch,local3,5-10-17-19-24,0.619384,0.757425
Meeting_room,local3,7-8-19-23-24,0.523091,0.680680
Lounge,local3,1-6-7-9-19,0.559109,0.716086
Lunch_room,local3,1-3-4-9-24,0.394925,0.545052
Garden,local3,2-3-4-14-22,0.501764,0.667837
Cantina,local3,8-10-12-20-22,0.479369,0.631502
Pots,local3,5-11-14-15-21,0.661958,0.794706
Playground,local3,1-12-17-20-21,0.423657,0.582004
Porch,local3,1-10-13-16-19,0.557843,0.697963
Meeting_room,local3,6-10-11-19-23,0.547721,0.702451
Lounge,local3,0-1-7-9-10,0.579460,0.733121
Garden,local3,2-3-4-14-20,0.513183,0.678027
Lunch_room,local3,1-3-6-11-17,0.395416,0.545660
Cantina,local3,3-11-16-20-21,0.486941,0.644476
Pots,local3,2-13-14-19-21,0.614872,0.756745
Playground,local3,5-11-20-23-24,0.367425,0.524794
Porch,local3,1-5-8-16-19,0.605967,0.743082
Meeting_room,local3,4-10-11-19-23,0.537468,0.693850
Lounge,local3,0-1-7-9-11,0.580334,0.733818
Garden,local3,2-4-14-15-20,0.527554,0.690390
Cantina,local3,0-3-16-20-22,0.483410,0.642642
Pots,local3,5-11-14-19-20,0.642995,0.780160
Lunch_room,local3,1-3-9-13-24,0.390781,0.541890
Meeting_room,local3,6-11-19-23-24,0.534901,0.692948
Porch,local3,1-5-6-10-24,0.594140,0.731468
Playground,local3,11-16-18-20-24,0.450107,0.606147
Garden,local3,2-10-11-15-20,0.497337,0.662634
Lounge,local3,0-7-9-17-24,0.567773,0.723937
Cantina,local3,11-13-16-21-22,0.393376,0.548246
Pots,local3,4-5-12-15-21,0.626788,0.768108
Lunch_room,local3,1-6-9-11-24,0.385774,0.527424
Meeting_room,local3,10-11-18-19-21,0.540203,0.695707
Porch,local3,0-1-6-22-24,0.499775,0.655390
Playground,local3,4-17-20-21-24,0.446538,0.597172
Garden,local3,2-7-8-14-20,0.517141,0.680755
Lounge,local3,0-1-7-9-17,0.573979,0.728896
Pots,local3,0-5-11-15-21,0.644871,0.781987
Cantina,local3,3-5-16-20-22,0.484988,0.647747
Lunch_room,local3,1-3-5-6-7,0.407158,0.557068
Meeting_room,local3,6-10-11-19-24,0.543303,0.699115
Porch,local3,1-5-8-10-24,0.586784,0.722733
Playground,local3,6-12-17-21-24,0.375713,0.534894
Garden,local3,2-4-15-19-24,0.529941,0.692483
Lounge,local3,0-5-7-11-19,0.579980,0.733585
Pots,local3,3-14-15-21-22,0.598224,0.742336
Cantina,local3,4-11-13-20-21,0.449567,0.599908
Meeting_room,local3,4-19-22-23-24,0.522824,0.680555
Porch,local3,3-9-10-16-19,0.569682,0.711400
Lunch_room,local3,1-3-5-7-11,0.416241,0.567935
Playground,local3,17-19-20-21-24,0.345399,0.493192
Garden,local3,2-4-15-19-21,0.528958,0.691597
Lounge,local3,7-9-11-13-22,0.510558,0.673738
Pots,local3,9-11-14-15-17,0.627234,0.768352
Cantina,local3,3-11-16-21-22,0.393007,0.548394
Meeting_room,local3,2-11-19-23-24,0.535313,0.695396
Porch,local3,0-1-10-11-19,0.501564,0.650110
Playground,restart3,1-2-10-14-15,0.426437,0.584688
Lunch_room,local3,3-5-7-8-17,0.308665,0.448354
Garden,local3,1-2-15-19-24,0.528080,0.690304
Lounge,local3,1-7-9-11-16,0.556958,0.713326
Pots,local3,5-6-8-18-21,0.611059,0.756292
Cantina,local3,16-17-20-21-22,0.528409,0.685827
Meeting_room,local3,3-10-11-19-23,0.533800,0.691739
Porch,local3,1-5-9-19-24,0.605744,0.745373
Garden,local3,2-4-15-17-19,0.523399,0.686812
Lunch_room,local3,1-3-5-7-10,0.411388,0.562694
Playground,local3,1-4-10-14-15,0.438890,0.595768
Lounge,local3,1-7-11-16-21,0.557571,0.713361
Pots,local3,0-5-11-13-21,0.637368,0.776336
Cantina,local3,9-16-17-21-22,0.516917,0.673757
Meeting_room,local3,0-3-11-15-24,0.507775,0.669494
Porch,local3,1-2-5-10-17,0.578040,0.714474
Garden,local3,10-11-15-19-24,0.500131,0.665577
Lounge,local3,0-1-7-9-12,0.570069,0.725579
Playground,local3,6-7-8-10-15,0.280964,0.428185
Lunch_room,local3,1-3-7-11-16,0.355196,0.506174
Meeting_room,local3,6-7-10-17-24,0.527067,0.684357
Cantina,local3,4-16-17-20-21,0.518526,0.676475
Pots,local3,2-5-11-15-20,0.625281,0.766733
Porch,local3,5-9-10-14-19,0.598552,0.737757
Garden,local3,2-4-15-18-24,0.525645,0.688668
Lounge,local3,1-7-9-10-11,0.578337,0.732175
Playground,local3,1-2-14-15-19,0.352460,0.509444
Lunch_room,local3,3-7-11-16-23,0.256008,0.389868
Meeting_room,local3,2-9-10-11-23,0.551423,0.707972
Cantina,local3,1-15-16-17-22,0.474083,0.635570
Garden,local3,2-3-4-15-19,0.513798,0.678561
Pots,local3,10-14-15-19-21,0.629513,0.768016
Porch,local3,5-10-19-22-24,0.597701,0.741018
Lunch_room,local3,1-3-4-7-14,0.379395,0.529190
Lounge,local3,0-9-11-14-21,0.538657,0.699360
Playground,local3,1-4-10-15-18,0.449082,0.605422
Meeting_room,local3,7-10-11-23-24,0.545277,0.700396
Cantina,local3,16-17-18-21-22,0.492784,0.655137
Garden,local3,2-4-15-19-20,0.533710,0.695697
Pots,local3,11-12-14-15-22,0.628984,0.769972
Porch,local3,3-5-10-19-24,0.547043,0.701516
Meeting_room,local3,2-10-11-19-24,0.548242,0.705767
Lounge,local3,1-3-9-14-22,0.524669,0.685568
Playground,local3,3-4-10-15-18,0.345564,0.493756
Cantina,local3,17-18-20-22-24,0.457322,0.614787
Lunch_room,local3,1-3-5-7-19,0.403458,0.555162
Garden,local3,2-11-15-19-20,0.499110,0.664052
Pots,local3,11-13-15-17-19,0.629775,0.770306
Porch,local3,1-5-19-23-24,0.619991,0.758279
Meeting_room,restart3,2-11-12-16-22,0.520271,0.681330
Lounge,local3,0-1-7-9-23,0.573100,0.727996
Playground,local3,1-10-15-19-24,0.442673,0.599765
Cantina,local3,8-17-20-21-22,0.509387,0.660610
Lunch_room,local3,1-3-6-12-16,0.374273,0.521449
Garden,local3,2-4-11-19-20,0.518186,0.681398
Pots,local3,4-5-14-15-20,0.614163,0.756949
Porch,local3,1-6-10-19-24,0.554107,0.691813
Meeting_room,local3,2-4-12-16-22,0.544653,0.700989
Lounge,local3,1-7-10-13-23,0.566505,0.722343
Playground,local3,10-12-15-16-21,0.321439,0.479854
Cantina,local3,6-16-17-20-22,0.498759,0.660516
Garden,local3,2-3-5-15-17,0.501380,0.667555
Lunch_room,local3,5-9-11-12-24,0.299612,0.439630
Pots,local3,5-6-11-14-15,0.654739,0.788925
Porch,local3,1-5-15-17-18,0.604383,0.740548
Meeting_room,local3,0-2-3-16-21,0.491691,0.655429
Lounge,local3,0-1-7-11-22,0.551181,0.707558
Playground,local3,2-4-9-10-15,0.370773,0.520813
Cantina,local3,11-16-19-20-22,0.470872,0.629589
Garden,local3,2-4-19-20-22,0.518961,0.682622
Lunch_room,local3,2-5-7-14-15,0.376089,0.524251
Porch,local3,5-13-17-21-24,0.333646,0.491285
Meeting_room,local3,1-2-4-12-13,0.440656,0.602337
Pots,local3,5-8-11-15-21,0.640800,0.779147
Lounge,local3,1-6-11-19-24,0.570929,0.725355
Cantina,local3,13-14-16-17-21,0.503722,0.663968
Playground,local3,1-4-8-10-18,0.421960,0.575097
Garden,local3,1-2-4-15-18,0.532055,0.693824
Lunch_room,local3,1-3-5-8-23,0.414725,0.565855
Meeting_room,local3,2-4-8-16-22,0.540543,0.696821
Porch,local3,4-5-13-20-24,0.332294,0.479180
Pots,local3,5-14-15-16-21,0.627052,0.768736
Lounge,local3,0-1-5-9-11,0.586607,0.738948
Cantina,local3,2-12-16-20-22,0.499451,0.657585
Garden,local3,2-4-5-14-15,0.521480,0.685202
Playground,local3,1-4-15-18-24,0.446505,0.602816
Meeting_room,local3,1-4-9-18-22,0.502884,0.662950
Porch,local3,5-7-16-19-24,0.443806,0.608752
Pots,local3,3-5-11-14-15,0.618001,0.759732
Lunch_room,local3,1-5-6-7-11,0.403052,0.548348
Lounge,local3,5-9-11-18-22,0.538705,0.699014
Cantina,local3,9-16-17-20-22,0.550870,0.702340
Garden,local3,2-3-15-18-20,0.504021,0.669598
Playground,local3,0-10-15-17-18,0.412134,0.572756
Meeting_room,local3,4-12-16-18-22,0.514712,0.672518
Porch,local3,1-10-19-23-24,0.574414,0.710189
Pots,local3,11-13-14-15-21,0.626046,0.767315
Lunch_room,local3,1-3-5-7-23,0.407464,0.558033
Lounge,local3,0-1-5-9-23,0.577715,0.731887
Cantina,local3,7-9-17-20-22,0.528082,0.677313
Garden,local3,2-5-13-19-22,0.479252,0.644288
Meeting_room,local3,2-4-6-8-22,0.535202,0.692363
Playground,local3,1-4-6-10-21,0.395958,0.549530
Porch,local3,0-5-6-13-24,0.484744,0.644700
Pots,local3,7-11-14-15-21,0.632699,0.772642
Lounge,local3,0-5-9-11-12,0.574911,0.729646
Lunch_room,local3,5-8-11-13-15,0.344447,0.492897
Garden,local3,2-14-15-17-19,0.524108,0.687359
Cantina,local3,9-14-16-17-18,0.547681,0.699832
Meeting_room,local3,2-9-12-16-22,0.545429,0.702455
Playground,local3,1-3-4-10-18,0.426994,0.581159
Porch,local3,1-10-14-19-24,0.537911,0.676441
Pots,local3,5-11-14-15-22,0.648611,0.784085
Lounge,local3,0-1-5-9-10,0.584937,0.737723
Lunch_room,local3,1-3-5-11-18,0.406928,0.559151
Garden,local3,4-8-15-16-19,0.530529,0.693029
Cantina,local3,2-9-12-17-20,0.491758,0.643972
Meeting_room,local3,2-6-9-12-22,0.538488,0.696955
Porch,local3,3-5-8-12-19,0.577702,0.724648
Playground,local3,1-4-9-15-18,0.442092,0.599255
Pots,local3,5-10-14-15-21,0.630125,0.770028
Lounge,local3,0-1-5-10-14,0.594042,0.744961
Lunch_room,restart3,2-3-5-13-24,0.386966,0.541680
Garden,local3,2-3-4-6-12,0.507300,0.672488
Cantina,local3,2-3-9-20-22,0.479058,0.638306
Meeting_room,local3,1-5-9-11-16,0.456371,0.615981
Playground,local3,1-4-15-18-19,0.440178,0.596672
Porch,local3,1-5-10-21-24,0.617277,0.751417
Pots,local3,5-11-14-17-21,0.655468,0.789564
Lounge,local3,0-1-3-10-21,0.578537,0.732410
Garden,local3,2-15-16-17-20,0.491649,0.657976
Lunch_room,local3,3-7-17-20-24,0.324447,0.474177
Cantina,local3,0-2-9-10-17,0.474610,0.632445
Meeting_room,local3,2-9-12-22-23,0.546407,0.703659
Playground,local3,1-4-13-15-18,0.404739,0.563557
Porch,local3,1-10-19-21-24,0.607997,0.744766
Pots,local3,5-16-20-21-23,0.611108,0.756579
Lounge,local3,1-4-9-10-14,0.549250,0.708458
Garden,local3,2-4-13-19-24,0.488074,0.652577
Lunch_room,local3,2-3-6-13-24,0.380291,0.532437
Meeting_room,local3,0-4-9-20-22,0.538955,0.696573
Cantina,local3,10-11-16-20-24,0.494944,0.650918
Playground,local3,1-10-15-18-19,0.425011,0.582655
Porch,local3,4-5-10-18-19,0.535242,0.689004
Pots,local3,3-5-13-15-22,0.613205,0.756010
Lounge,local3,0-1-14-15-20,0.589986,0.741759
Garden,local3,2-4-15-16-19,0.525557,0.688628
Meeting_room,local3,2-9-12-21-23,0.544069,0.701778
Cantina,local3,9-10-13-16-20,0.511256,0.663871
Lunch_room,local3,2-3-5-12-24,0.353365,0.505768
Playground,local3,1-8-10-15-19,0.412721,0.571185
Porch,local3,0-1-14-19-20,0.509702,0.664232
Pots,local3,0-5-11-14-21,0.638352,0.776978
Meeting_room,local3,2-3-8-10-12,0.513128,0.674238
Lounge,local3,0-1-8-9-10,0.568912,0.724624
Garden,local3,2-6-15-16-20,0.482807,0.649201
Cantina,local3,9-14-16-17-20,0.556769,0.707310
Lunch_room,local3,2-5-9-11-23,0.363358,0.512320
Playground,local3,1-2-4-15-18,0.392698,0.551362
Porch,local3,5-6-14-19-24,0.578102,0.729652
Meeting_room,local3,2-12-14-16-23,0.508033,0.671060
Pots,local3,4-5-11-15-18,0.633842,0.772557
Lounge,local3,1-5-10-14-24,0.578150,0.731977
Garden,local3,4-5-15-17-22,0.488532,0.655866
Cantina,local3,5-9-16-17-20,0.518993,0.675034
Playground,local3,1-4-15-17-21,0.417736,0.576472
Porch,local3,1-5-10-14-24,0.594636,0.730161
Meeting_room,local3,0-2-9-21-22,0.534176,0.693856
Lunch_room,local3,3-13-18-23-24,0.335840,0.491624
Pots,local3,8-12-13-14-21,0.627542,0.769436
Lounge,local3,1-5-9-10-14,0.574877,0.729518
Garden,local3,4-7-16-19-20,0.533242,0.695090
Cantina,local3,2-13-17-18-20,0.428814,0.588195
Porch,local3,1-5-7-10-22,0.611839,0.748050
Playground,local3,5-10-15-18-24,0.390056,0.547530
Meeting_room,local3,2-9-12-21-22,0.541154,0.699066
Pots,local3,11-14-15-17-21,0.641611,0.779228
Lounge,local3,0-1-4-5-10,0.588503,0.740683
Lunch_room,local3,2-3-5-13-17,0.384060,0.538373
Garden,local3,2-4-10-15-20,0.521786,0.685307
Cantina,local3,9-10-13-17-20,0.526333,0.676265
Porch,local3,10-14-16-19-24,0.558665,0.696944
Meeting_room,local3,2-4-12-14-15,0.498488,0.659134
Playground,local3,1-4-10-11-18,0.437214,0.591723
Pots,local3,6-11-14-15-21,0.637627,0.777377
Lounge,local3,1-5-7-10-14,0.576510,0.730647
Garden,local3,4-10-15-19-20,0.523757,0.687155
Lunch_room,local3,3-5-13-19-24,0.318265,0.460529
Cantina,local3,0-9-10-20-22,0.518872,0.668881
Porch,local3,1-5-10-16-19,0.607548,0.744089
Meeting_room,local3,2-12-14-22-23,0.516875,0.679263
Playground,local3,0-1-4-8-15,0.426942,0.584974
Pots,local3,7-11-14-18-21,0.633415,0.772535
Lounge,local3,0-5-9-10-14,0.571644,0.727022
Garden,local3,1-7-15-18-19,0.541311,0.701779
Cantina,local3,9-10-14-17-20,0.533884,0.681169
Lunch_room,local3,2-5-6-13-24,0.375133,0.524502
Porch,local3,5-14-19-20-24,0.527956,0.686168
Meeting_room,local3,8-9-12-22-23,0.534716,0.691214
Playground,local3,4-5-10-15-18,0.338044,0.491684
Pots,local3,5-6-11-14-21,0.652421,0.787253
Garden,local3,0-7-18-19-24,0.515208,0.679650
Lounge,local3,0-5-10-11-21,0.587268,0.739400
Cantina,local3,4-9-16-18-19,0.502694,0.660417
Lunch_room,local3,2-3-5-10-24,0.363202,0.515663
Meeting_room,local3,2-8-9-12-22,0.535362,0.693938
Porch,restart3,2-10-12-20-23,0.579656,0.715072
Playground,local3,5-10-15-18-19,0.384796,0.546293
Pots,local3,11-14-15-18-21,0.643463,0.780321
Garden,local3,1-7-12-15-19,0.530657,0.692510
Cantina,local3,9-14-17-20-21,0.524776,0.670789
Lounge,local3,0-1-10-12-13,0.567928,0.723601
Meeting_room,local3,2-9-13-22-23,0.552849,0.709238
Porch,local3,2-10-11-12-24,0.551110,0.688420
Lunch_room,local3,2-3-8-12-13,0.326617,0.476426
Pots,local3,5-11-15-16-24,0.657298,0.790957
Playground,local3,0-1-9-15-19,0.434183,0.594515
Garden,local3,7-10-15-18-19,0.523863,0.686724
Lounge,local3,1-3-7-10-22,0.560817,0.716126
Cantina,local3,9-14-16-19-20,0.516315,0.670782
Meeting_room,local3,0-2-6-9-13,0.521951,0.682918
Porch,local3,2-9-10-12-23,0.562369,0.697596
Lunch_room,local3,3-5-13-14-24,0.320546,0.463021
Pots,local3,11-12-14-17-19,0.653413,0.787119
Playground,local3,2-4-5-12-18,0.345941,0.493673
Garden,local3,2-7-11-18-20,0.501595,0.666428
Lounge,local3,0-3-5-10-14,0.586460,0.738966
Cantina,local3,9-14-15-17-20,0.513806,0.660745
Meeting_room,local3,2-5-9-22-23,0.529019,0.688342
Porch,local3,0-2-12-20-23,0.460737,0.618287
Pots,local3,5-9-14-15-21,0.641555,0.779436
Lunch_room,local3,2-3-5-16-24,0.379844,0.533383
Playground,local3,1-10-12-13-16,0.411353,0.569030
Garden,local3,1-7-10-11-22,0.511210,0.674548
Lounge,local3,5-8-14-19-21,0.542176,0.701374
Meeting_room,local3,2-4-8-13-23,0.544248,0.700664
Cantina,local3,7-9-14-16-20,0.545787,0.698430
Porch,local3,0-12-14-18-20,0.454043,0.614681
Pots,local3,2-5-15-17-21,0.610484,0.755069
Playground,local3,1-4-5-8-14,0.407155,0.563173
Lunch_room,local3,2-3-9-13-24,0.364621,0.517978
Garden,local3,1-7-13-18-19,0.518994,0.679438
Meeting_room,local3,0-9-14-15-23,0.532924,0.691368
Lounge,local3,10-12-14-16-19,0.546728,0.704869
Porch,local3,1-2-4-12-17,0.574326,0.713667
Cantina,local3,1-9-16-17-20,0.514639,0.669017
Pots,local3,5-11-15-20-21,0.655902,0.790254
Playground,local3,1-3-9-10-15,0.428428,0.585866
Garden,local3,1-10-15-18-19,0.474124,0.640912
Lunch_room,local3,2-3-13-23-24,0.354284,0.507613
Meeting_room,local3,2-8-12-16-23,0.530154,0.689440
